Temperature,Vibration,Power_Usage,Timestamp,Temperature_lag1,Temperature_lag2,Vibration_lag1,Vibration_lag2,Power_Usage_lag1,Power_Usage_lag2
56.52,3.64,33.04,2025-01-01 18:25:00,24.8,30.83,5.09,2.1,33.44,75.47
78.22544912,47.58406769,12.12041981,2025-01-01 18:30:00,56.52,24.8,3.64,5.09,33.04,33.44
96.32382065,56.86829273,9.096681048,2025-01-01 18:35:00,78.22544912,56.52,47.58406769,3.64,12.12041981,33.04
36.51,8.84,17.97,2025-01-01 18:40:00,96.32382065,78.22544912,56.86829273,47.58406769,9.096681048,12.12041981
27.71,8.69,25.17,2025-01-01 18:45:00,36.51,96.32382065,8.84,56.86829273,17.97,9.096681048
74.97,1.27,86.91,2025-01-01 18:50:00,27.71,36.51,8.69,8.84,25.17,17.97
80.44160877,47.0376787,10.91537317,2025-01-01 18:55:00,74.97,27.71,1.27,8.69,86.91,25.17
72.07687687,50.5751304,8.885153894,2025-01-01 19:00:00,80.44160877,74.97,47.0376787,1.27,10.91537317,86.91
57.19570648,53.36286851,10.28977567,2025-01-01 19:05:00,72.07687687,80.44160877,50.5751304,47.0376787,8.885153894,10.91537317
69.5053629,49.35731244,10.59124898,2025-01-01 19:10:00,57.19570648,72.07687687,53.36286851,50.5751304,10.28977567,8.885153894
78.89630796,46.4042334,10.73746629,2025-01-01 19:15:00,69.5053629,57.19570648,49.35731244,53.36286851,10.59124898,10.28977567
80.29155637,53.99970951,13.97412222,2025-01-01 19:20:00,78.89630796,69.5053629,46.4042334,49.35731244,10.73746629,10.59124898
81.67782062,45.61008707,13.74193035,2025-01-01 19:25:00,80.29155637,78.89630796,53.99970951,46.4042334,13.97412222,10.73746629
57.23251424,53.35670038,8.146603382,2025-01-01 19:30:00,81.67782062,80.29155637,45.61008707,53.99970951,13.74193035,13.97412222
43.55,8.79,39.44,2025-01-01 19:35:00,57.23251424,81.67782062,53.35670038,45.61008707,8.146603382,13.74193035
73.75698018,50.60015663,12.47789271,2025-01-01 19:40:00,43.55,57.23251424,8.79,53.35670038,39.44,8.146603382
65.91924627,48.59336221,9.183798322,2025-01-01 19:45:00,73.75698018,43.55,50.60015663,8.79,12.47789271,39.44
65.15765927,43.95179491,10.72726377,2025-01-01 19:50:00,65.91924627,73.75698018,48.59336221,50.60015663,9.183798322,12.47789271
65.5570674,50.10396854,12.40015791,2025-01-01 19:55:00,65.15765927,65.91924627,43.95179491,48.59336221,10.72726377,9.183798322
69.37320903,51.54416506,8.167616169,2025-01-01 20:00:00,65.5570674,65.15765927,50.10396854,43.95179491,12.40015791,10.72726377
87.55340842,55.36253669,12.33917998,2025-01-01 20:05:00,69.37320903,65.5570674,51.54416506,50.10396854,8.167616169,12.40015791
72.54420843,45.86559823,10.77922835,2025-01-01 20:10:00,87.55340842,69.37320903,55.36253669,51.54416506,12.33917998,8.167616169
63.53427116,42.90817134,9.2257387,2025-01-01 20:15:00,72.54420843,87.55340842,45.86559823,55.36253669,10.77922835,12.33917998
69.79098406,52.68254922,13.99133498,2025-01-01 20:20:00,63.53427116,72.54420843,42.90817134,45.86559823,9.2257387,10.77922835
88.00940433,49.24363358,8.859297267,2025-01-01 20:25:00,69.79098406,63.53427116,52.68254922,42.90817134,13.99133498,9.2257387
58.16741487,51.53703349,11.12921185,2025-01-01 20:30:00,88.00940433,69.79098406,49.24363358,52.68254922,8.859297267,13.99133498
75.70890511,43.78068382,7.499184532,2025-01-01 20:35:00,58.16741487,88.00940433,51.53703349,49.24363358,11.12921185,8.859297267
40.64,0.59,18.19,2025-01-01 20:40:00,75.70890511,58.16741487,43.78068382,51.53703349,7.499184532,11.12921185
67.59674602,47.67691351,10.93853518,2025-01-01 20:45:00,40.64,75.70890511,0.59,43.78068382,18.19,7.499184532
32.11,9.43,51.97,2025-01-01 20:50:00,67.59674602,40.64,47.67691351,0.59,10.93853518,18.19
79.31280119,46.64188316,8.361484281,2025-01-01 20:55:00,32.11,67.59674602,9.43,47.67691351,51.97,10.93853518
62.3,4.89,28.39,2025-01-01 21:00:00,79.31280119,32.11,46.64188316,9.43,8.361484281,51.97
27.97,3.63,65.63,2025-01-01 21:05:00,62.3,79.31280119,4.89,46.64188316,28.39,8.361484281
50.86719755,46.55406091,8.120193798,2025-01-01 21:10:00,27.97,62.3,3.63,4.89,65.63,28.39
63.7730048,39.23554704,12.84473972,2025-01-01 21:15:00,50.86719755,27.97,46.55406091,3.63,8.120193798,65.63
76.4272276,49.72553,8.350971677,2025-01-01 21:20:00,63.7730048,50.86719755,39.23554704,46.55406091,12.84473972,8.120193798
76.32,4.39,29.87,2025-01-01 21:25:00,76.4272276,63.7730048,49.72553,39.23554704,8.350971677,12.84473972
20.79,3.76,70.15,2025-01-01 21:30:00,76.32,76.4272276,4.39,49.72553,29.87,8.350971677
55.87696299,52.12082973,7.52148321,2025-01-01 21:35:00,20.79,76.32,3.76,4.39,70.15,29.87
51.32734807,51.54910355,8.704916389,2025-01-01 21:40:00,55.87696299,20.79,52.12082973,3.76,7.52148321,70.15
75.77072127,45.0080728,7.244764998,2025-01-01 21:45:00,51.32734807,55.87696299,51.54910355,52.12082973,8.704916389,7.52148321
56.48315394,53.3893766,13.14603945,2025-01-01 21:50:00,75.77072127,51.32734807,45.0080728,51.54910355,7.244764998,8.704916389
65.28961694,54.74777068,5.69331416,2025-01-01 21:55:00,56.48315394,75.77072127,53.3893766,45.0080728,13.14603945,7.244764998
68.09661322,56.04183115,9.440479663,2025-01-01 22:00:00,65.28961694,56.48315394,54.74777068,53.3893766,5.69331416,13.14603945
60.92436338,40.66731691,9.490088413,2025-01-01 22:05:00,68.09661322,65.28961694,56.04183115,54.74777068,9.440479663,5.69331416
70.48521628,50.44203443,7.297851268,2025-01-01 22:10:00,60.92436338,68.09661322,40.66731691,56.04183115,9.490088413,9.440479663
80.06292809,44.15041582,7.508565247,2025-01-01 22:15:00,70.48521628,60.92436338,50.44203443,40.66731691,7.297851268,9.490088413
60.1039518,47.76339052,12.80673994,2025-01-01 22:20:00,80.06292809,70.48521628,44.15041582,50.44203443,7.508565247,7.297851268
28.62,2.15,23.21,2025-01-01 22:25:00,60.1039518,80.06292809,47.76339052,44.15041582,12.80673994,7.508565247
80.53802052,52.71649015,7.413454084,2025-01-01 22:30:00,28.62,60.1039518,2.15,47.76339052,23.21,12.80673994
73.32314012,46.78240885,12.03532293,2025-01-01 22:35:00,80.53802052,28.62,52.71649015,2.15,7.413454084,23.21
78.92,0.42,28.85,2025-01-01 22:40:00,73.32314012,80.53802052,46.78240885,52.71649015,12.03532293,7.413454084
55.69858622,45.48046179,10.63930365,2025-01-01 22:45:00,78.92,73.32314012,0.42,46.78240885,28.85,12.03532293
57.48886424,46.61127515,7.375561613,2025-01-01 22:50:00,55.69858622,78.92,45.48046179,0.42,10.63930365,28.85
86.69021525,57.06110278,9.563908209,2025-01-01 22:55:00,57.48886424,55.69858622,46.61127515,45.48046179,7.375561613,10.63930365
76.33919022,58.19558403,11.46152824,2025-01-01 23:00:00,86.69021525,57.48886424,57.06110278,46.61127515,9.563908209,7.375561613
70.7409478,51.41289975,9.260946142,2025-01-01 23:05:00,76.33919022,86.69021525,58.19558403,57.06110278,11.46152824,9.563908209
64.69,1.62,76.89,2025-01-01 23:10:00,70.7409478,76.33919022,51.41289975,58.19558403,9.260946142,11.46152824
56.64655641,49.58447214,8.700469546,2025-01-01 23:15:00,64.69,70.7409478,1.62,51.41289975,76.89,9.260946142
53.30594719,56.10516848,10.35042284,2025-01-01 23:20:00,56.64655641,64.69,49.58447214,1.62,8.700469546,76.89
76.10585745,53.80027982,7.915911176,2025-01-01 23:25:00,53.30594719,56.64655641,56.10516848,49.58447214,10.35042284,8.700469546
64.36275447,50.85208111,8.679357721,2025-01-01 23:30:00,76.10585745,53.30594719,53.80027982,56.10516848,7.915911176,10.35042284
72.59722502,47.55575289,14.11308713,2025-01-01 23:35:00,64.36275447,76.10585745,50.85208111,53.80027982,8.679357721,7.915911176
53.92516765,49.24972206,10.34668333,2025-01-01 23:40:00,72.59722502,64.36275447,47.55575289,50.85208111,14.11308713,8.679357721
79.26177548,53.89180538,11.14122599,2025-01-01 23:45:00,53.92516765,72.59722502,49.24972206,47.55575289,10.34668333,14.11308713
70.13001892,41.53521593,6.784677946,2025-01-01 23:50:00,79.26177548,53.92516765,53.89180538,49.24972206,11.14122599,10.34668333
71.98084761,44.96728717,10.34367868,2025-01-01 23:55:00,70.13001892,79.26177548,41.53521593,53.89180538,6.784677946,11.14122599
63.48399652,62.89854669,11.78519468,2025-01-02 00:00:00,71.98084761,70.13001892,44.96728717,41.53521593,10.34367868,6.784677946
70.73317967,52.11799533,11.88262116,2025-01-02 00:05:00,63.48399652,71.98084761,62.89854669,44.96728717,11.78519468,10.34367868
31.14,7.68,18.04,2025-01-02 00:10:00,70.73317967,63.48399652,52.11799533,62.89854669,11.88262116,11.78519468
44.19,4.58,45.29,2025-01-02 00:15:00,31.14,70.73317967,7.68,52.11799533,18.04,11.88262116
69.1087996,43.51584026,11.37941561,2025-01-02 00:20:00,44.19,31.14,4.58,7.68,45.29,18.04
69.45705133,54.92864998,7.188865962,2025-01-02 00:25:00,69.1087996,44.19,43.51584026,4.58,11.37941561,45.29
77.3846658,58.41963846,8.610573738,2025-01-02 00:30:00,69.45705133,69.1087996,54.92864998,43.51584026,7.188865962,11.37941561
69.29,2.39,21.21,2025-01-02 00:35:00,77.3846658,69.45705133,58.41963846,54.92864998,8.610573738,7.188865962
69.6724673,39.3907255,11.19445644,2025-01-02 00:40:00,69.29,77.3846658,2.39,58.41963846,21.21,8.610573738
49.60767822,54.07868606,7.960671323,2025-01-02 00:45:00,69.6724673,69.29,39.3907255,2.39,11.19445644,21.21
73.66598246,47.35691659,10.58844826,2025-01-02 00:50:00,49.60767822,69.6724673,54.07868606,39.3907255,7.960671323,11.19445644
73.97,1.78,58.02,2025-01-02 00:55:00,73.66598246,49.60767822,47.35691659,54.07868606,10.58844826,7.960671323
58.93474091,48.23416854,12.06116117,2025-01-02 01:00:00,73.97,73.66598246,1.78,47.35691659,58.02,10.58844826
22.94,1.52,27.79,2025-01-02 01:05:00,58.93474091,73.97,48.23416854,1.78,12.06116117,58.02
77.08356447,52.33846586,9.540902689,2025-01-02 01:10:00,22.94,58.93474091,1.52,48.23416854,27.79,12.06116117
76.65,7.98,69.55,2025-01-02 01:15:00,77.08356447,22.94,52.33846586,1.52,9.540902689,27.79
72.02923021,49.32845629,8.937571411,2025-01-02 01:20:00,76.65,77.08356447,7.98,52.33846586,69.55,9.540902689
58.17,5.89,78.31,2025-01-02 01:25:00,72.02923021,76.65,49.32845629,7.98,8.937571411,69.55
86.32411304,49.44386969,6.442824832,2025-01-02 01:30:00,58.17,72.02923021,5.89,49.32845629,78.31,8.937571411
75.8,4.67,69.75,2025-01-02 01:35:00,86.32411304,58.17,49.44386969,5.89,6.442824832,78.31
59.18936672,54.35648649,9.921385425,2025-01-02 01:40:00,75.8,86.32411304,4.67,49.44386969,69.75,6.442824832
76.41,8.21,29.85,2025-01-02 01:45:00,59.18936672,75.8,54.35648649,4.67,9.921385425,69.75
76.8605146,44.48395817,9.875617966,2025-01-02 01:50:00,76.41,59.18936672,8.21,54.35648649,29.85,9.921385425
20.17,7.76,91.42,2025-01-02 01:55:00,76.8605146,76.41,44.48395817,8.21,9.875617966,29.85
60.44459559,48.13583424,13.43875581,2025-01-02 02:00:00,20.17,76.8605146,7.76,44.48395817,91.42,9.875617966
68.7421308,56.40508181,11.39580655,2025-01-02 02:05:00,60.44459559,20.17,48.13583424,7.76,13.43875581,91.42
65.7311893,55.14980409,10.62261735,2025-01-02 02:10:00,68.7421308,60.44459559,56.40508181,48.13583424,11.39580655,13.43875581
74.73592431,52.26767151,11.18362827,2025-01-02 02:15:00,65.7311893,68.7421308,55.14980409,56.40508181,10.62261735,11.39580655
74.96714153,56.99677718,8.64964345,2025-01-02 02:20:00,74.73592431,65.7311893,52.26767151,55.14980409,11.18362827,10.62261735
32.85,6.66,96.1,2025-01-02 02:25:00,74.96714153,74.73592431,56.99677718,52.26767151,8.64964345,11.18362827
79.24027019,52.56953925,11.24413998,2025-01-02 02:30:00,32.85,74.96714153,6.66,56.99677718,96.1,8.64964345
78.52433335,58.14198312,11.37263691,2025-01-02 02:35:00,79.24027019,32.85,52.56953925,6.66,11.24413998,96.1
69.86502775,51.99611561,10.95271554,2025-01-02 02:40:00,78.52433335,79.24027019,58.14198312,52.56953925,11.37263691,11.24413998
62.21695275,59.19091838,9.029388329,2025-01-02 02:45:00,69.86502775,78.52433335,51.99611561,58.14198312,10.95271554,11.37263691
67.51035852,48.17523635,9.541218512,2025-01-02 02:50:00,62.21695275,69.86502775,59.19091838,51.99611561,9.029388329,10.95271554
82.77676822,60.82501172,8.164994358,2025-01-02 02:55:00,67.51035852,62.21695275,48.17523635,59.19091838,9.541218512,9.029388329
62.74256187,51.19184491,9.406785082,2025-01-02 03:00:00,82.77676822,67.51035852,60.82501172,48.17523635,8.164994358,9.541218512
65.58,2.76,26.85,2025-01-02 03:05:00,62.74256187,82.77676822,51.19184491,60.82501172,9.406785082,8.164994358
75.42560044,47.32382394,11.87514028,2025-01-02 03:10:00,65.58,62.74256187,2.76,51.19184491,26.85,9.406785082
74.91919172,46.61142315,8.14097828,2025-01-02 03:15:00,75.42560044,65.58,47.32382394,2.76,11.87514028,26.85
67.24948303,55.98315743,12.1459561,2025-01-02 03:20:00,74.91919172,75.42560044,46.61142315,47.32382394,8.14097828,11.87514028
73.11250155,52.09766222,12.90652133,2025-01-02 03:25:00,67.24948303,74.91919172,55.98315743,46.61142315,12.1459561,8.14097828
79.68644991,49.81388882,10.60094872,2025-01-02 03:30:00,73.11250155,67.24948303,52.09766222,55.98315743,12.90652133,12.1459561
69.33920201,51.61583857,11.11102529,2025-01-02 03:35:00,79.68644991,73.11250155,49.81388882,52.09766222,10.60094872,12.90652133
52.55,1.18,10.18,2025-01-02 03:40:00,69.33920201,79.68644991,51.61583857,49.81388882,11.11102529,10.60094872
66.28559134,45.38794908,8.922316288,2025-01-02 03:45:00,52.55,69.33920201,1.18,51.61583857,10.18,11.11102529
67.97,8.88,36.85,2025-01-02 03:50:00,66.28559134,52.55,45.38794908,1.18,8.922316288,10.18
67.76537215,45.05185932,5.576276177,2025-01-02 03:55:00,67.97,66.28559134,8.88,45.38794908,36.85,8.922316288
64.11,0.6,44.43,2025-01-02 04:00:00,67.76537215,67.97,45.05185932,8.88,5.576276177,36.85
68.72082409,53.61190679,8.788278358,2025-01-02 04:05:00,64.11,67.76537215,0.6,45.05185932,44.43,5.576276177
53.0753537,52.42366409,10.59315109,2025-01-02 04:10:00,68.72082409,64.11,53.61190679,0.6,8.788278358,44.43
61.24381747,55.12031263,11.58074379,2025-01-02 04:15:00,53.0753537,68.72082409,52.42366409,53.61190679,10.59315109,8.788278358
69.25566571,47.85348888,9.8764716,2025-01-02 04:20:00,61.24381747,53.0753537,55.12031263,52.42366409,11.58074379,10.59315109
83.82158991,49.5581852,11.01653728,2025-01-02 04:25:00,69.25566571,61.24381747,47.85348888,55.12031263,9.8764716,11.58074379
73.33662105,54.51967421,10.11604547,2025-01-02 04:30:00,83.82158991,69.25566571,49.5581852,47.85348888,11.01653728,9.8764716
73.68673309,53.48477202,9.908975509,2025-01-02 04:35:00,73.33662105,83.82158991,54.51967421,49.5581852,10.11604547,11.01653728
61.79317682,41.77300627,12.28029808,2025-01-02 04:40:00,73.68673309,73.33662105,53.48477202,54.51967421,9.908975509,10.11604547
84.79944139,62.79099643,8.620544452,2025-01-02 04:45:00,61.79317682,73.68673309,41.77300627,53.48477202,12.28029808,9.908975509
47.89,7.43,15.57,2025-01-02 04:50:00,84.79944139,61.79317682,62.79099643,41.77300627,8.620544452,12.28029808
46.98078835,46.95108548,14.72774499,2025-01-02 04:55:00,47.89,84.79944139,7.43,62.79099643,15.57,8.620544452
73.71145873,53.83040139,12.04276659,2025-01-02 05:00:00,46.98078835,47.89,46.95108548,7.43,14.72774499,15.57
87.94557864,56.97841905,8.180633166,2025-01-02 05:05:00,73.71145873,46.98078835,53.83040139,46.95108548,12.04276659,14.72774499
71.91099068,49.46348928,6.965652607,2025-01-02 05:10:00,87.94557864,73.71145873,56.97841905,53.83040139,8.180633166,12.04276659
70.99651365,49.67930827,11.43076263,2025-01-02 05:15:00,71.91099068,87.94557864,49.46348928,56.97841905,6.965652607,8.180633166
71.73180926,42.03503133,10.37941234,2025-01-02 05:20:00,70.99651365,71.91099068,49.67930827,49.46348928,11.43076263,6.965652607
62.80155792,54.41829969,12.24206133,2025-01-02 05:25:00,71.73180926,70.99651365,42.03503133,49.67930827,10.37941234,11.43076263
51.29208079,42.18727072,11.71690223,2025-01-02 05:30:00,62.80155792,71.73180926,54.41829969,42.03503133,12.24206133,10.37941234
82.66911149,58.36286193,11.77377478,2025-01-02 05:35:00,51.29208079,62.80155792,42.18727072,54.41829969,11.71690223,12.24206133
74.59180079,46.23921797,7.407766672,2025-01-02 05:40:00,82.66911149,51.29208079,58.36286193,42.18727072,11.77377478,11.71690223
71.50393786,51.4964629,8.483009331,2025-01-02 05:45:00,74.59180079,82.66911149,46.23921797,58.36286193,7.407766672,11.77377478
76.48709888,48.14994485,17.85247541,2025-01-02 05:50:00,71.50393786,74.59180079,51.4964629,46.23921797,8.483009331,7.407766672
69.04704468,40.99471133,11.37101548,2025-01-02 05:55:00,76.48709888,71.50393786,48.14994485,51.4964629,17.85247541,8.483009331
52.41,5.46,43.77,2025-01-02 06:00:00,69.04704468,76.48709888,40.99471133,48.14994485,11.37101548,17.85247541
27.28,6.54,46.36,2025-01-02 06:05:00,52.41,69.04704468,5.46,40.99471133,43.77,11.37101548
100.7888081,45.56253911,7.322788401,2025-01-02 06:10:00,27.28,52.41,6.54,5.46,46.36,43.77
75.00917188,57.56724872,10.17178601,2025-01-02 06:15:00,100.7888081,27.28,45.56253911,6.54,7.322788401,46.36
75.13785951,46.68549541,10.7112267,2025-01-02 06:20:00,75.00917188,100.7888081,57.56724872,45.56253911,10.17178601,7.322788401
76.4537595,44.77595403,6.937784995,2025-01-02 06:25:00,75.13785951,75.00917188,46.68549541,57.56724872,10.7112267,10.17178601
57.29,9.31,96.12,2025-01-02 06:30:00,76.4537595,75.13785951,44.77595403,46.68549541,6.937784995,10.7112267
74.81009232,47.86821202,10.91456081,2025-01-02 06:35:00,57.29,76.4537595,9.31,44.77595403,96.12,6.937784995
81.3556564,46.53547401,11.20903065,2025-01-02 06:40:00,74.81009232,57.29,47.86821202,9.31,10.91456081,96.12
76.0789651,46.06108124,9.648872109,2025-01-02 06:45:00,81.3556564,74.81009232,46.53547401,47.86821202,11.20903065,10.91456081
64.44522881,58.87655446,11.66666782,2025-01-02 06:50:00,76.0789651,81.3556564,46.06108124,46.53547401,9.648872109,11.20903065
79.82690984,44.66098539,10.68467567,2025-01-02 06:55:00,64.44522881,76.0789651,58.87655446,46.06108124,11.66666782,9.648872109
108.5273149,58.74788372,9.998582811,2025-01-02 07:00:00,79.82690984,64.44522881,44.66098539,58.87655446,10.68467567,11.66666782
65.36582307,56.58697033,6.784880271,2025-01-02 07:05:00,108.5273149,79.82690984,58.74788372,44.66098539,9.998582811,10.68467567
72.19150328,61.15650073,10.71690724,2025-01-02 07:10:00,65.36582307,108.5273149,56.58697033,58.74788372,6.784880271,9.998582811
76.28345509,52.99964365,11.69820422,2025-01-02 07:15:00,72.19150328,65.36582307,61.15650073,56.58697033,10.71690724,6.784880271
81.2656503,51.62898158,13.03856785,2025-01-02 07:20:00,76.28345509,72.19150328,52.99964365,61.15650073,11.69820422,10.71690724
54.05572341,44.76544509,8.556524893,2025-01-02 07:25:00,81.2656503,76.28345509,51.62898158,52.99964365,13.03856785,11.69820422
67.790304,52.94289202,11.77458167,2025-01-02 07:30:00,54.05572341,81.2656503,44.76544509,51.62898158,8.556524893,13.03856785
69.49,4.58,38.02,2025-01-02 07:35:00,67.790304,54.05572341,52.94289202,44.76544509,11.77458167,8.556524893
64.69498852,44.02058469,11.36665799,2025-01-02 07:40:00,69.49,67.790304,4.58,52.94289202,38.02,11.77458167
69.29834289,51.59587255,9.087758345,2025-01-02 07:45:00,64.69498852,69.49,44.02058469,4.58,11.36665799,38.02
64.8271155,49.34371516,9.442233212,2025-01-02 07:50:00,69.29834289,64.69498852,51.59587255,44.02058469,9.087758345,11.36665799
69.17848822,47.02169353,8.102166958,2025-01-02 07:55:00,64.8271155,69.29834289,49.34371516,51.59587255,9.442233212,9.087758345
69.43054376,47.82256815,10.24709539,2025-01-02 08:00:00,69.17848822,64.8271155,47.02169353,49.34371516,8.102166958,9.442233212
37.5873266,52.69377996,12.47156438,2025-01-02 08:05:00,69.43054376,69.17848822,47.82256815,47.02169353,10.24709539,8.102166958
58.94,2.88,15.12,2025-01-02 08:10:00,37.5873266,69.43054376,52.69377996,47.82256815,12.47156438,10.24709539
56.71813951,51.12225909,9.948851376,2025-01-02 08:15:00,58.94,37.5873266,2.88,52.69377996,15.12,12.47156438
76.8626019,53.1688844,11.48838394,2025-01-02 08:20:00,56.71813951,58.94,51.12225909,2.88,9.948851376,15.12
86.76437312,43.72855288,7.102817171,2025-01-02 08:25:00,76.8626019,56.71813951,53.1688844,51.12225909,11.48838394,9.948851376
54.84255885,54.05404137,10.9677533,2025-01-02 08:30:00,86.76437312,76.8626019,43.72855288,53.1688844,7.102817171,11.48838394
62.51513463,54.63920064,10.54299062,2025-01-02 08:35:00,54.84255885,86.76437312,54.05404137,43.72855288,10.9677533,7.102817171
80.14370065,58.55306686,11.70795195,2025-01-02 08:40:00,62.51513463,54.84255885,54.63920064,54.05404137,10.54299062,10.9677533
59.1894346,51.06598314,9.937121659,2025-01-02 08:45:00,80.14370065,62.51513463,58.55306686,54.63920064,11.70795195,10.54299062
77.56988617,49.08551779,6.246894588,2025-01-02 08:50:00,59.1894346,80.14370065,51.06598314,58.55306686,9.937121659,11.70795195
80.31844539,48.65734676,13.66511409,2025-01-02 08:55:00,77.56988617,59.1894346,49.08551779,51.06598314,6.246894588,9.937121659
35.53,6.53,26.93,2025-01-02 09:00:00,80.31844539,77.56988617,48.65734676,49.08551779,13.66511409,6.246894588
70.35263552,43.87850882,11.48536484,2025-01-02 09:05:00,35.53,80.31844539,6.53,48.65734676,26.93,13.66511409
74.71468357,42.80861011,11.57811337,2025-01-02 09:10:00,70.35263552,35.53,43.87850882,6.53,11.48536484,26.93
71.74577813,44.73292218,11.27678385,2025-01-02 09:15:00,74.71468357,70.35263552,42.80861011,43.87850882,11.57811337,11.48536484
42.19,0.85,20.94,2025-01-02 09:20:00,71.74577813,74.71468357,44.73292218,42.80861011,11.27678385,11.57811337
53.88,3.36,33.22,2025-01-02 09:25:00,42.19,71.74577813,0.85,44.73292218,20.94,11.27678385
83.56240029,44.40165053,8.834482685,2025-01-02 09:30:00,53.88,42.19,3.36,0.85,33.22,20.94
63.23078,52.47015093,8.683767022,2025-01-02 09:35:00,83.56240029,53.88,44.40165053,3.36,8.834482685,33.22
69.80983792,47.117448,12.42388797,2025-01-02 09:40:00,63.23078,83.56240029,52.47015093,44.40165053,8.683767022,8.834482685
55.69224898,55.66885048,10.54011472,2025-01-02 09:45:00,69.80983792,63.23078,47.117448,52.47015093,12.42388797,8.683767022
74.13434903,47.58628239,8.751309221,2025-01-02 09:50:00,55.69224898,69.80983792,55.66885048,47.117448,10.54011472,12.42388797
56.22330632,50.24430035,8.087127246,2025-01-02 09:55:00,74.13434903,55.69224898,47.58628239,55.66885048,8.751309221,10.54011472
60.60120214,52.93182009,9.531184399,2025-01-02 10:00:00,56.22330632,74.13434903,50.24430035,47.58628239,8.087127246,8.751309221
47.42,8.58,94.74,2025-01-02 10:05:00,60.60120214,56.22330632,52.93182009,50.24430035,9.531184399,8.087127246
87.70800636,49.12057094,10.90948182,2025-01-02 10:10:00,47.42,60.60120214,8.58,52.93182009,94.74,9.531184399
64.97945776,42.48514836,12.94534135,2025-01-02 10:15:00,87.70800636,47.42,49.12057094,8.58,10.90948182,94.74
27.33,0.36,12.36,2025-01-02 10:20:00,64.97945776,87.70800636,42.48514836,49.12057094,12.94534135,10.90948182
28.93,6.77,80.09,2025-01-02 10:25:00,27.33,64.97945776,0.36,42.48514836,12.36,12.94534135
72.21,4.84,64.07,2025-01-02 10:30:00,28.93,27.33,6.77,0.36,80.09,12.36
65.30525614,55.24776358,11.31849134,2025-01-02 10:35:00,72.21,28.93,4.84,6.77,64.07,80.09
78.2206016,56.92136409,8.378284978,2025-01-02 10:40:00,65.30525614,72.21,55.24776358,4.84,11.31849134,64.07
58.53,8.63,49.62,2025-01-02 10:45:00,78.2206016,65.30525614,56.92136409,55.24776358,8.378284978,11.31849134
70.56,4.01,53.88,2025-01-02 10:50:00,58.53,78.2206016,8.63,56.92136409,49.62,8.378284978
42.67,8.62,34.3,2025-01-02 10:55:00,70.56,58.53,4.01,8.63,53.88,49.62
70.74,2.33,15.03,2025-01-02 11:00:00,42.67,70.56,8.62,4.01,34.3,53.88
63.48163892,47.66981749,9.165266373,2025-01-02 11:05:00,70.74,42.67,2.33,8.62,15.03,34.3
84.41568621,47.71451872,9.383034423,2025-01-02 11:10:00,63.48163892,70.74,47.66981749,2.33,9.165266373,15.03
55.14439627,45.54403887,11.62830352,2025-01-02 11:15:00,84.41568621,63.48163892,47.71451872,47.66981749,9.383034423,9.165266373
42.58,8.19,65.99,2025-01-02 11:20:00,55.14439627,84.41568621,45.54403887,47.71451872,11.62830352,9.383034423
75.04046516,63.00841557,8.568480022,2025-01-02 11:25:00,42.58,55.14439627,8.19,45.54403887,65.99,11.62830352
38.55,3.5,19.4,2025-01-02 11:30:00,75.04046516,42.58,63.00841557,8.19,8.568480022,65.99
58.02122107,53.36590676,10.94400454,2025-01-02 11:35:00,38.55,75.04046516,3.5,63.00841557,19.4,8.568480022
72.23787952,48.95389063,8.664440887,2025-01-02 11:40:00,58.02122107,38.55,53.36590676,3.5,10.94400454,19.4
28.4,2.4,35.61,2025-01-02 11:45:00,72.23787952,58.02122107,48.95389063,53.36590676,8.664440887,10.94400454
72.41962272,60.37630436,8.4617153,2025-01-02 11:50:00,28.4,72.23787952,2.4,48.95389063,35.61,8.664440887
72.96984673,45.76519326,6.713622378,2025-01-02 11:55:00,72.41962272,28.4,60.37630436,2.4,8.4617153,35.61
72.79968626,54.41554889,9.597016932,2025-01-02 12:00:00,72.96984673,72.41962272,45.76519326,60.37630436,6.713622378,8.4617153
70.6023021,54.35033865,10.08183835,2025-01-02 12:05:00,72.79968626,72.96984673,54.41554889,45.76519326,9.597016932,6.713622378
74.71415556,48.74976743,9.53895075,2025-01-02 12:10:00,70.6023021,72.79968626,54.35033865,54.41554889,10.08183835,9.597016932
66.3716144,46.7499871,7.189620306,2025-01-02 12:15:00,74.71415556,70.6023021,48.74976743,54.35033865,9.53895075,10.08183835
71.9652117,52.60561214,8.942044584,2025-01-02 12:20:00,66.3716144,74.71415556,46.7499871,48.74976743,7.189620306,9.53895075
69.44415329,42.18404596,7.724628659,2025-01-02 12:25:00,71.9652117,66.3716144,52.60561214,46.7499871,8.942044584,7.189620306
79.38283806,59.50595343,10.36766903,2025-01-02 12:30:00,69.44415329,71.9652117,42.18404596,52.60561214,7.724628659,8.942044584
86.87141635,42.37171843,10.05077684,2025-01-02 12:35:00,79.38283806,69.44415329,59.50595343,42.18404596,10.36766903,7.724628659
73.82409746,50.46422451,7.664440897,2025-01-02 12:40:00,86.87141635,79.38283806,42.37171843,59.50595343,10.05077684,10.36766903
66.90827877,42.07932028,6.447507333,2025-01-02 12:45:00,73.82409746,86.87141635,50.46422451,42.37171843,7.664440897,10.05077684
